"","rep","dispersal","sig_niche","alpha","space_var_part_Space","space_var_part_both","space_var_part_Environment","space_var_part_Residual"
"1760","13","4.64158883361278e-05","0.464158883361278","1.5","0","0","0.0172629382730929","0.996650050440963"
"1761","13","4.64158883361278e-05","0.464158883361278","equal","0","0.00152302800002668","0.00663997877519662","0.993799375806709"
"1762","13","4.64158883361278e-05","0.464158883361278","patch",NA,NA,NA,NA
"1763","13","4.64158883361278e-05","10","0.5","0.0143784795958244","0.00124971533963347","0.00185809050545327","0.982513714559089"
"1764","13","4.64158883361278e-05","10","1.5","0","0.00238316648025794","0","1.01546170874697"
"1765","13","4.64158883361278e-05","10","equal","0.0266926836218683","0.00211348692056268","0.00014929144420095","0.971044538013368"
"1766","13","4.64158883361278e-05","10","patch",NA,NA,"NaN",NA
"1767","13","4.64158883361278e-05","1","0.5","0","0","0.0075584440042693","1.03590666921152"
"1768","13","4.64158883361278e-05","1","1.5","0","0.00895571673575279","0.0050880977475285","1.01339940501021"
"1769","13","4.64158883361278e-05","1","equal","0","0.000843191425433987","0","1.01953496157214"
"1770","13","4.64158883361278e-05","1","patch",NA,NA,NA,NA
"1771","13","4.64158883361278e-05","2.15443469003188","0.5","0","0.00659819424669306","0.0314397235569364","0.991848939727877"
"1772","13","4.64158883361278e-05","2.15443469003188","1.5","0","0","0.0270184665683982","0.997876399008593"
"1773","13","4.64158883361278e-05","2.15443469003188","equal","0.0129282306139129","0","0.00745763518461995","0.983529481785173"
"1774","13","4.64158883361278e-05","2.15443469003188","patch",NA,NA,NA,NA
"1775","13","4.64158883361278e-05","4.64158883361278","0.5","0.010184422280184","0","0.00578513453070229","0.986184917665232"
"1776","13","4.64158883361278e-05","4.64158883361278","1.5","0","0.000759173599527818","0.00381720537272057","1.00230186924001"
"1777","13","4.64158883361278e-05","4.64158883361278","equal","0.0126586324277405","0.00337566371983655","0","0.987140848411889"
"1778","13","4.64158883361278e-05","4.64158883361278","patch",NA,NA,NA,NA
"1779","13","9.99999999999999e-05","0.1","0.5",NA,NA,NA,NA
"1780","13","9.99999999999999e-05","0.1","equal",NA,NA,NA,NA
"1781","13","9.99999999999999e-05","0.215443469003188","0.5","0.00356507703206455","0.0240229539769125","0.066316492335191","0.906095476655832"
"1782","13","9.99999999999999e-05","0.215443469003188","1.5","0","0","0.183003762676747","0.955480897850562"
"1783","13","9.99999999999999e-05","0.215443469003188","equal","0","0","0.0927034624262149","1.01744316815341"
"1784","13","9.99999999999999e-05","0.215443469003188","patch",NA,NA,"NaN",NA
"1785","13","9.99999999999999e-05","0.464158883361278","0.5","0.00815750709330532","0","0.0173412635522314","0.974695952940352"
"1786","13","9.99999999999999e-05","0.464158883361278","1.5","0","0.00438762377165935","0.00799010276419532","1.02295418184051"
"1787","13","9.99999999999999e-05","0.464158883361278","equal","0","0.000539191119678817","0.0190140845516042","1.01162724476238"
"1788","13","9.99999999999999e-05","0.464158883361278","patch","0.0687554412680368","0.0387196568268031","0","0.951543622507694"
"1789","13","9.99999999999999e-05","10","0.5","0.0115842464588068","0.000956992694957304","0.00293199900666175","0.984526761839574"
"1790","13","9.99999999999999e-05","10","1.5","0","0.00314213158633037","0.00643819278329172","1.00076282187412"
"1791","13","9.99999999999999e-05","10","equal","0","0","0.00461648486052835","1.00127466001232"
"1792","13","9.99999999999999e-05","10","patch","0.0242247432249278","0.00955708194455807","0","0.987756838985655"
"1793","13","9.99999999999999e-05","1","0.5","0.00637584301109362","0.00294683674681817","0.00668616746395667","0.983991152778132"
"1794","13","9.99999999999999e-05","1","1.5","0","0.0011601482234147","0","1.02195254272967"
"1795","13","9.99999999999999e-05","1","equal","0","0.00268256857777283","0","1.01241515423311"
"1796","13","9.99999999999999e-05","1","patch","0.152384840162309","0.00698595462913054","0.00539497697039937","0.835234228238161"
"1797","13","9.99999999999999e-05","2.15443469003188","0.5","0","0.00052199830938382","0.0087862689238638","0.992203260209039"
"1798","13","9.99999999999999e-05","2.15443469003188","1.5","0","0","0.00744360169908442","1.01450418801219"
"1799","13","9.99999999999999e-05","2.15443469003188","equal","0.0161952968252893","0.00177602168865154","0.0045777405715407","0.977450940914518"
"1800","13","9.99999999999999e-05","2.15443469003188","patch","0.00686433940323727","0.0100765425713354","0.00491598619413847","0.978143131831289"
"1801","13","9.99999999999999e-05","4.64158883361278","0.5","0","0","0.0137230388404741","0.998420815745695"
"1802","13","9.99999999999999e-05","4.64158883361278","1.5","0","0.001231251710893","0.0077697645480943","1.01399564930053"
"1803","13","9.99999999999999e-05","4.64158883361278","equal","0","0.0027382008584238","0","1.02289945731826"
"1804","13","9.99999999999999e-05","4.64158883361278","patch","0.139904860822309","0.0265601619255746","0","0.859747996855174"
"1805","14","0.000215443469003188","0.1","0.5",NA,NA,"NaN",NA
"1806","14","0.000215443469003188","0.1","1.5","0.16804428316244","0","1.20904353424999","0.0209913126421233"
"1807","14","0.000215443469003188","0.215443469003188","0.5","0","0","0.17538644679161","0.887467380886097"
"1808","14","0.000215443469003188","0.215443469003188","1.5","0","0","0.267131472466414","0.834329770138307"
"1809","14","0.000215443469003188","0.215443469003188","equal","0","0","0.0582169991427044","0.985245639176369"
"1810","14","0.000215443469003188","0.215443469003188","patch","0.252546624471107","0","0.0271557709241128","0.753281793103568"
"1811","14","0.000215443469003188","0.464158883361278","0.5","0.0387174819905638","0","0.20546295248623","0.831462736668471"
"1812","14","0.000215443469003188","0.464158883361278","1.5","0","0","0.0793239439749172","1.03702390954644"
"1813","14","0.000215443469003188","0.464158883361278","equal","0.0125785202947462","0","0.0345443635768791","0.95594973056036"
"1814","14","0.000215443469003188","0.464158883361278","patch","0","0","0.0936224449225808","0.928590726855458"
"1815","14","0.000215443469003188","10","0.5","0","0","0.00714590292508954","1.01052217457726"
"1816","14","0.000215443469003188","10","1.5","0","0","0.0260207404268411","1.00434515929485"
"1817","14","0.000215443469003188","10","equal","0.0298052587781267","0","0.00121436464120472","0.96907599306728"
"1818","14","0.000215443469003188","10","patch",NA,NA,"NaN",NA
"1819","14","0.000215443469003188","1","0.5","0.0376089522227829","0","0.0685706197002988","0.901886495754449"
"1820","14","0.000215443469003188","1","1.5","0.00327338222190798","0","0.0158311455298806","0.988430680388693"
"1821","14","0.000215443469003188","1","equal","0.0123961914420498","0.00481320538066365","0.0032808136841721","0.979509789493114"
"1822","14","0.000215443469003188","1","patch","0","0","0.000648972459368125","1.01977321119285"
"1823","14","0.000215443469003188","2.15443469003188","0.5","0.0478395638640163","0.000200004421072042","0.0202332450952275","0.931727186619684"
"1824","14","0.000215443469003188","2.15443469003188","1.5","0","0","0.00798603636167439","1.10296183932556"
"1825","14","0.000215443469003188","2.15443469003188","equal","0","0","0.0185960463290584","1.00643004723068"
"1826","14","0.000215443469003188","2.15443469003188","patch","0","0.00347997705181768","0","1.09564391024847"
"1827","14","0.000215443469003188","4.64158883361278","0.5","0.0654036357692445","0.00979767717455682","0.0126040674479148","0.912194619608284"
"1828","14","0.000215443469003188","4.64158883361278","1.5","0.074029960841057","0","0","0.929774154413393"
"1829","14","0.000215443469003188","4.64158883361278","equal","0.00127893246046795","0","0.00704257883543291","0.994769670164388"
"1830","14","0.000215443469003188","4.64158883361278","patch","0.0350337194598093","0","0.00969864480075733","0.958688964799657"
"1831","14","0.000464158883361278","0.1","0.5","0.0768659523538849","0","0.380900145875279","0.596043188376766"
"1832","14","0.000464158883361278","0.1","1.5","0","0.111712551673347","0.616145897750292","0.375859094293217"
"1833","14","0.000464158883361278","0.1","equal","0","0.530462493355533","0","1.1742752954617"
"1834","14","0.000464158883361278","0.1","patch",NA,NA,NA,NA
"1835","14","0.000464158883361278","0.215443469003188","0.5","0","0","0.227488376675153","0.810882777137998"
"1836","14","0.000464158883361278","0.215443469003188","1.5","0","0","0.464842566594116","0.581760951339142"
"1837","14","0.000464158883361278","0.215443469003188","equal","0.0332835525831254","0","0.247920084755022","0.771366234222367"
"1838","14","0.000464158883361278","0.215443469003188","patch","0","0","0.268056247170757","0.801248151252567"
"1839","14","0.000464158883361278","0.464158883361278","0.5","0","0","0.349322282217899","0.74125622336635"
"1840","14","0.000464158883361278","0.464158883361278","1.5","0.0446148716843546","0","0.15638547976936","0.819538716976808"
"1841","14","0.000464158883361278","0.464158883361278","equal","0.0278335519053824","0","0.070937208300741","0.926856354429283"
"1842","14","0.000464158883361278","0.464158883361278","patch","0","0.00323173314556136","0.217047322924963","0.805044608421161"
"1843","14","0.000464158883361278","10","0.5","0","0","0.0479830028792879","0.977770591691444"
"1844","14","0.000464158883361278","10","1.5","0.0156793171626729","0","0.00364224771632415","0.98329123118741"
"1845","14","0.000464158883361278","10","equal","0","0.00420321856598904","0.00123411612633695","0.998361530593348"
"1846","14","0.000464158883361278","10","patch","0.11251112112853","0","0.0128452398773782","0.87802680937305"
"1847","14","0.000464158883361278","1","0.5","0.0305865238516702","0","0.0848295960721238","0.891207953220152"
"1848","14","0.000464158883361278","1","1.5","0.0598446518578438","0","0.0606439732860956","0.907501360860229"
"1849","14","0.000464158883361278","1","equal","0.0478997764565895","0","0.0321964486803512","0.941203771789441"
"1850","14","0.000464158883361278","1","patch","0","0.005743946327877","0","1.13409766600654"
"1851","14","0.000464158883361278","2.15443469003188","0.5","0","0","0.00209245003311631","1.06562729641499"
"1852","14","0.000464158883361278","2.15443469003188","1.5","0","0","0.00821421359852925","1.01841933571232"
"1853","14","0.000464158883361278","2.15443469003188","equal","0","0","0.013505191511878","1.03344315476754"
"1854","14","0.000464158883361278","2.15443469003188","patch","0.0682003276978405","0","0","0.940309965085738"
"1855","14","0.000464158883361278","4.64158883361278","0.5","0.00878691061007864","0","0.00542558751327415","0.990597194762151"
"1856","14","0.000464158883361278","4.64158883361278","1.5","0.020701530225386","0.020470369945505","0","0.962022281527926"
"1857","14","0.000464158883361278","4.64158883361278","equal","0","0","0.00699346371169041","0.999071632344417"
"1858","14","0.000464158883361278","4.64158883361278","patch","0","0.00921806753749999","0","1.02284137291425"
"1859","14","0.001","0.1","0.5","0","0.00998201980029412","0.332457723385535","0.658558254507035"
"1860","14","0.001","0.1","1.5","0","0","0.349761203835899","0.772586985954779"
"1861","14","0.001","0.1","equal","0.00111060754599956","0.140255967002885","0.693469767567345","0.16516365788377"
"1862","14","0.001","0.1","patch","0","0.229806177930878","0.186260580859698","1.15067971133163"
"1863","14","0.001","0.215443469003188","0.5","0.0273168196730802","0","0.277725809405617","0.719260026257833"
"1864","14","0.001","0.215443469003188","1.5","0","0","0.290362623647598","0.754213353075168"
"1865","14","0.001","0.215443469003188","equal","0.0051077562664632","0","0.285552794552459","0.760495164353334"
